iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
CHN,Asia,China,10/07/2022,892630,398,423.714,5529,1,0.286,626.017,0.279,0.297,3.878,0.001,0,1.27,,,,,,,,,,,,,,,,,,3408404000,,,,459000,630714,239.04,,,,442,173914,0.012,73.61,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,11/07/2022,893060,430,415,5529,0,0.286,626.319,0.302,0.291,3.878,0,0,1.25,,,,,,,,,,,,,,,,,,3409032000,,,,628000,642143,239.08,,,,450,179186,0.013,73.61,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,12/07/2022,893462,402,410.286,5529,0,0.286,626.601,0.282,0.288,3.878,0,0,1.24,,,,,,,,,,,,,,,,,,3409697000,,,,665000,648429,239.13,,,,455,184457,0.013,73.61,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,13/07/2022,893814,352,409.429,5530,1,0.429,626.848,0.247,0.287,3.878,0.001,0,1.23,,,,,,,,,,,,,,,,,,3410413000,,,,716000,657286,239.18,,,,461,189729,0.013,73.61,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,14/07/2022,894156,342,406,5531,1,0.571,627.087,0.24,0.285,3.879,0.001,0,1.24,,,,,,,,,,,,,,,,,,3411136000,,,,723000,654143,239.23,,,,459,195000,0.014,73.61,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,15/07/2022,894689,533,412.714,5531,0,0.571,627.461,0.374,0.289,3.879,0,0,1.24,,,,,,,,,,,,,,,,,,3411903000,,,,767000,648857,239.28,,,,455,195000,0.014,73.61,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,16/07/2022,895236,547,429.143,5531,0,0.429,627.845,0.384,0.301,3.879,0,0,1.24,,,,,,,,,,,,,,,,,,3412457000,,,,554000,644571,239.32,,,,452,195000,0.014,73.61,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,17/07/2022,895914,678,469.143,5531,0,0.286,628.32,0.475,0.329,3.879,0,0,1.23,,,,,,,,,,,,,,,,,,3412950000,,,,493000,649429,239.36,,,,455,195000,0.014,73.61,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,18/07/2022,896528,614,495.429,5531,0,0.286,628.751,0.431,0.347,3.879,0,0,1.23,,,,,,,,,,,,,,,,,,3413628000,,,,678000,656571,239.4,,,,460,195000,0.014,73.61,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,19/07/2022,897155,627,527.571,5531,0,0.286,629.191,0.44,0.37,3.879,0,0,1.22,,,,,,,,,,,,,,,,,,3414388000,,,,760000,670143,239.46,,,,470,195000,0.014,73.61,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,20/07/2022,898184,1029,624.286,5531,0,0.143,629.912,0.722,0.438,3.879,0,0,1.23,,,,,,,,,,,,,,,,,,3415146000,1298161000,1264385000,797346000,758000,676143,239.51,91.04,88.67,55.92,474,195000,0.014,73.61,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,21/07/2022,899024,840,695.429,5532,1,0.143,630.501,0.589,0.488,3.88,0.001,0,1.23,,,,,,,,,,,,,,,,,,3415934000,,,,788000,685429,239.57,,,,481,201071,0.014,73.61,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,22/07/2022,899993,969,757.714,5532,0,0.143,631.181,0.68,0.531,3.88,0,0,1.21,,,,,,,,,,,,,,,,,,3416727000,1298636000,1264901000,797985000,793000,689143,239.62,91.08,88.71,55.96,483,207143,0.015,73.61,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,23/07/2022,900738,745,786,5533,1,0.286,631.703,0.522,0.551,3.88,0.001,0,1.2,,,,,,,,,,,,,,,,,,3417357000,,,,630000,700000,239.67,,,,491,201159,0.014,73.61,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,24/07/2022,901704,966,827.143,5534,1,0.429,632.381,0.677,0.58,3.881,0.001,0,1.18,,,,,,,,,,,,,,,,,,3417900000,,,,543000,707143,239.7,,,,496,195175,0.014,73.61,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,25/07/2022,902452,748,846.286,5534,0,0.429,632.906,0.525,0.594,3.881,0,0,1.17,,,,,,,,,,,,,,,,,,3418638000,,,,738000,715714,239.76,,,,502,189190,0.013,73.61,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,26/07/2022,903354,902,885.571,5535,1,0.571,633.538,0.633,0.621,3.882,0.001,0,1.16,,,,,,,,,,,,,,,,,,3419441000,,,,803000,721857,239.81,,,,506,183206,0.013,73.61,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,27/07/2022,904465,1111,897.286,5535,0,0.571,634.317,0.779,0.629,3.882,0,0,1.13,,,,,,,,,,,,,,,,,,3420260000,,,,819000,730571,239.87,,,,512,177222,0.012,73.61,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,28/07/2022,904574,109,792.857,5535,0,0.429,634.394,0.076,0.556,3.882,0,0,1.1,,,,,,,,,,,,,,,,,,3421121000,,,,861000,741000,239.93,,,,520,165167,0.012,73.61,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,29/07/2022,905097,523,729.143,5535,0,0.429,634.761,0.367,0.511,3.882,0,0,1.09,,,,,,,,,,,,,,,,,,3422060000,,,,939000,761857,240,,,,534,153111,0.011,73.61,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,30/07/2022,905538,441,685.714,5537,2,0.571,635.07,0.309,0.481,3.883,0.001,0,1.07,,,,,,,,,,,,,,,,,,3422910000,,,,850000,793286,240.05,,,,556,153111,0.011,73.61,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,31/07/2022,905992,454,612.571,5537,0,0.429,635.388,0.318,0.43,3.883,0,0,1.05,,,,,,,,,,,,,,,,,,3423669000,,,,759000,824143,240.11,,,,578,153111,0.011,73.61,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,01/08/2022,906385,393,561.857,5537,0,0.429,635.664,0.276,0.394,3.883,0,0,1.05,,,,,,,,,,,,,,,,,,3424070000,,,,401000,776000,240.14,,,,544,153111,0.011,73.61,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,02/08/2022,906849,464,499.286,5537,0,0.286,635.989,0.325,0.35,3.883,0,0,1.04,,,,,,,,,,,,,,,,,,3424465000,,,,395000,717714,240.16,,,,503,153111,0.011,73.61,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,03/08/2022,907270,421,400.714,5537,0,0.286,636.284,0.295,0.281,3.883,0,0,1.04,,,,,,,,,,,,,,,,,,3424838000,,,,373000,654000,240.19,,,,459,153111,0.011,73.61,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,04/08/2022,907689,419,445,5537,0,0.286,636.578,0.294,0.312,3.883,0,0,1.04,,,,,,,,,,,,,,,,,,3425218000,,,,380000,585286,240.22,,,,410,153111,0.011,73.61,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,05/08/2022,908198,509,443,5537,0,0.286,636.935,0.357,0.311,3.883,0,0,1.04,,,,,,,,,,,,,,,,,,3425593000,,,,375000,504714,240.24,,,,354,153111,0.011,73.61,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,06/08/2022,908875,677,476.714,5538,1,0.143,637.41,0.475,0.334,3.884,0.001,0,1.05,,,,,,,,,,,,,,,,,,3425843000,,,,250000,419000,240.26,,,,294,153111,0.011,73.61,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,07/08/2022,909736,861,534.857,5538,0,0.143,638.014,0.604,0.375,3.884,0,0,1.06,,,,,,,,,,,,,,,,,,3426023000,,,,180000,336286,240.27,,,,236,153111,0.011,73.61,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,08/08/2022,910393,657,572.571,5538,0,0.143,638.475,0.461,0.402,3.884,0,0,1.08,,,,,,,,,,,,,,,,,,3426316000,,,,293000,320857,240.29,,,,225,153111,0.011,73.61,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,09/08/2022,910543,150,527.714,5538,0,0.143,638.58,0.105,0.37,3.884,0,0,1.1,,,,,,,,,,,,,,,,,,3426619000,1301392000,1268285000,802174000,303000,307714,240.31,91.27,88.95,56.26,216,153111,0.011,73.61,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,10/08/2022,912596,2053,760.857,5539,1,0.286,640.02,1.44,0.534,3.885,0.001,0,1.14,,,,,,,,,,,,,,,,,,3426938000,,,,319000,300000,240.34,,,,210,138041,0.01,73.61,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,11/08/2022,913259,663,795.714,5540,1,0.429,640.485,0.465,0.558,3.885,0.001,0,1.16,,,,,,,,,,,,,,,,,,3427246000,,,,308000,289714,240.36,,,,203,122971,0.009,73.61,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,12/08/2022,914805,1546,943.857,5541,1,0.571,641.569,1.084,0.662,3.886,0.001,0,1.21,,,,,,,,,,,,,,,,,,3427564000,,,,318000,281571,240.38,,,,197,107901,0.008,73.61,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,13/08/2022,917625,2820,1250,5541,0,0.429,643.547,1.978,0.877,3.886,0,0,1.27,,,,,,,,,,,,,,,,,,3427788000,,,,224000,277857,240.4,,,,195,92831,0.007,73.61,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,14/08/2022,921382,3757,1663.714,5541,0,0.429,646.181,2.635,1.167,3.886,0,0,1.29,,,,,,,,,,,,,,,,,,3427965000,,,,177000,277429,240.41,,,,195,77761,0.005,73.61,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,15/08/2022,922623,1241,1747.143,5541,0,0.429,647.052,0.87,1.225,3.886,0,0,1.29,,,,,,,,,,,,,,,,,,3428258000,,,,293000,277429,240.43,,,,195,62691,0.004,73.61,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,16/08/2022,926803,4180,2322.857,5541,0,0.429,649.983,2.932,1.629,3.886,0,0,1.3,,,,,,,,,,,,,,,,,,3428587000,,,,329000,281143,240.45,,,,197,47621,0.003,73.61,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,17/08/2022,929839,3036,2463.286,5541,0,0.286,652.113,2.129,1.728,3.886,0,0,1.28,,,,,,,,,,,,,,,,,,3428933000,,,,346000,285000,240.48,,,,200,47621,0.003,73.61,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,18/08/2022,933288,3449,2861.286,5541,0,0.143,654.531,2.419,2.007,3.886,0,0,1.26,,,,,,,,,,,,,,,,,,3429254000,,,,321000,286857,240.5,,,,201,47621,0.003,73.61,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,19/08/2022,936040,2752,3033.571,5541,0,0,656.461,1.93,2.127,3.886,0,0,1.23,,,,,,,,,,,,,,,,,,3429579000,,,,325000,287857,240.52,,,,202,47621,0.003,73.61,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,20/08/2022,938168,2128,2934.714,5541,0,0,657.954,1.492,2.058,3.886,0,0,1.2,,,,,,,,,,,,,,,,,,3429804000,,,,225000,288000,240.54,,,,202,47621,0.003,73.61,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,21/08/2022,938540,372,2451.143,5541,0,0,658.215,0.261,1.719,3.886,0,0,1.17,,,,,,,,,,,,,,,,,,3429988000,,,,184000,289000,240.55,,,,203,47621,0.003,73.61,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,22/08/2022,941987,3447,2766.286,5541,0,0,660.632,2.417,1.94,3.886,0,0,1.19,,,,,,,,,,,,,,,,,,3430297000,,,,309000,291286,240.57,,,,204,47621,0.003,73.61,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,23/08/2022,943838,1851,2433.571,5541,0,0,661.93,1.298,1.707,3.886,0,0,1.17,,,,,,,,,,,,,,,,,,3430624000,,,,327000,291000,240.6,,,,204,47621,0.003,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,24/08/2022,945372,1534,2219,5542,1,0.143,663.006,1.076,1.556,3.887,0.001,0,1.17,,,,,,,,,,,,,,,,,,3430949000,,,,325000,288000,240.62,,,,202,47621,0.003,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,25/08/2022,946833,1461,1935,5543,1,0.286,664.031,1.025,1.357,3.887,0.001,0,1.16,,,,,,,,,,,,,,,,,,3431247000,,,,298000,284714,240.64,,,,200,47621,0.003,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,26/08/2022,947216,383,1596.571,5543,0,0.286,664.299,0.269,1.12,3.887,0,0,1.15,,,,,,,,,,,,,,,,,,3431560000,,,,313000,283000,240.66,,,,198,47621,0.003,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,27/08/2022,947523,307,1336.429,5543,0,0.286,664.515,0.215,0.937,3.887,0,0,1.17,,,,,,,,,,,,,,,,,,3431791000,,,,231000,283857,240.68,,,,199,47621,0.003,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,28/08/2022,951289,3766,1821.286,5543,0,0.286,667.156,2.641,1.277,3.887,0,0,1.2,,,,,,,,,,,,,,,,,,3431965000,,,,174000,282429,240.69,,,,198,47621,0.003,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,29/08/2022,953063,1774,1582.286,5543,0,0.286,668.4,1.244,1.11,3.887,0,0,1.19,,,,,,,,,,,,,,,,,,3432235000,,,,270000,276857,240.71,,,,194,47621,0.003,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,30/08/2022,954762,1699,1560.571,5544,1,0.429,669.591,1.192,1.094,3.888,0.001,0,1.18,,,,,,,,,,,,,,,,,,3432506000,,,,271000,268857,240.73,,,,189,47621,0.003,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,31/08/2022,956492,1730,1588.571,5544,0,0.286,670.805,1.213,1.114,3.888,0,0,1.18,,,,,,,,,,,,,,,,,,3432778000,,,,272000,261286,240.75,,,,183,47621,0.003,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,01/09/2022,958521,2029,1669.714,5544,0,0.143,672.228,1.423,1.171,3.888,0,0,1.17,,,,,,,,,,,,,,,,,,3432984000,,,,206000,248143,240.76,,,,174,47621,0.003,75.46,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,02/09/2022,960638,2117,1917.429,5544,0,0.143,673.712,1.485,1.345,3.888,0,0,1.15,,,,,,,,,,,,,,,,,,3433182000,,,,198000,231714,240.78,,,,163,47621,0.003,75.46,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,03/09/2022,961022,384,1928.429,5544,0,0.143,673.982,0.269,1.352,3.888,0,0,1.13,,,,,,,,,,,,,,,,,,3433328000,,,,146000,219571,240.79,,,,154,47621,0.003,75.46,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,04/09/2022,964105,3083,1830.857,5545,1,0.286,676.144,2.162,1.284,3.889,0.001,0,1.12,,,,,,,,,,,,,,,,,,3433450000,,,,122000,212143,240.79,,,,149,47621,0.003,75.46,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,05/09/2022,965692,1587,1804.143,5545,0,0.286,677.257,1.113,1.265,3.889,0,0,1.1,,,,,,,,,,,,,,,,,,3433615000,,,,165000,197143,240.81,,,,138,47621,0.003,75.46,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,06/09/2022,967324,1632,1794.571,5545,0,0.143,678.401,1.145,1.259,3.889,0,0,1.07,,,,,,,,,,,,,,,,,,3433788000,,,,173000,183143,240.82,,,,128,47621,0.003,75.46,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,07/09/2022,968880,1556,1769.714,5545,0,0.143,679.493,1.091,1.241,3.889,0,0,1.05,,,,,,,,,,,,,,,,,,3433960000,1302773000,1270656000,805705000,172000,168857,240.83,91.37,89.11,56.51,118,47621,0.003,75.46,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,08/09/2022,970319,1439,1685.429,5545,0,0.143,680.502,1.009,1.182,3.889,0,0,1.02,,,,,,,,,,,,,,,,,,3434119000,,,,159000,162143,240.84,,,,114,43426,0.003,75.46,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,09/09/2022,971669,1350,1575.857,5545,0,0.143,681.449,0.947,1.105,3.889,0,0,0.99,,,,,,,,,,,,,,,,,,3434270000,,,,151000,155429,240.85,,,,109,39232,0.003,75.46,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,10/09/2022,972940,1271,1702.571,5545,0,0.143,682.34,0.891,1.194,3.889,0,0,0.96,,,,,,,,,,,,,,,,,,3434317000,,,,47000,141286,240.85,,,,99,35037,0.002,69.91,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,11/09/2022,974216,1276,1444.429,5545,0,0,683.235,0.895,1.013,3.889,0,0,0.93,,,,,,,,,,,,,,,,,,3434390000,,,,73000,134286,240.86,,,,94,30842,0.002,69.91,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,12/09/2022,975285,1069,1370.429,5545,0,0,683.985,0.75,0.961,3.889,0,0,0.9,,,,,,,,,,,,,,,,,,3434487000,,,,97000,124571,240.87,,,,87,26648,0.002,69.91,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,13/09/2022,976268,983,1277.714,5545,0,0,684.674,0.689,0.896,3.889,0,0,0.88,,,,,,,,,,,,,,,,,,3434621000,,,,134000,119000,240.88,,,,83,22453,0.002,69.91,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,14/09/2022,977212,944,1190.286,5545,0,0,685.336,0.662,0.835,3.889,0,0,0.87,,,,,,,,,,,,,,,,,,3434774000,,,,153000,116286,240.89,,,,82,18259,0.001,69.91,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,15/09/2022,978251,1039,1133.143,5545,0,0,686.065,0.729,0.795,3.889,0,0,0.86,,,,,,,,,,,,,,,,,,3434906000,,,,132000,112429,240.9,,,,79,18259,0.001,69.91,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,16/09/2022,979193,942,1074.857,5545,0,0,686.725,0.661,0.754,3.889,0,0,0.86,,,,,,,,,,,,,,,,,,3435066000,,,,160000,113714,240.91,,,,80,18259,0.001,69.91,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,17/09/2022,979850,657,987.143,5545,0,0,687.186,0.461,0.692,3.889,0,0,0.84,,,,,,,,,,,,,,,,,,3435207000,,,,141000,127143,240.92,,,,89,18259,0.001,69.91,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,18/09/2022,981003,1153,969.571,5545,0,0,687.995,0.809,0.68,3.889,0,0,0.82,,,,,,,,,,,,,,,,,,3435302000,,,,95000,130286,240.92,,,,91,18259,0.001,69.91,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,19/09/2022,981979,976,956.286,5545,0,0,688.679,0.684,0.671,3.889,0,0,0.8,,,,,,,,,,,,,,,,,,3435442000,,,,140000,136429,240.93,,,,96,18259,0.001,69.91,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,20/09/2022,982724,745,922.286,5545,0,0,689.202,0.522,0.647,3.889,0,0,0.78,,,,,,,,,,,,,,,,,,3435577000,,,,135000,136571,240.94,,,,96,18259,0.001,69.91,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,21/09/2022,983462,738,892.857,5545,0,0,689.719,0.518,0.626,3.889,0,0,0.76,,,,,,,,,,,,,,,,,,3435719000,,,,142000,135000,240.95,,,,95,18259,0.001,69.91,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,22/09/2022,984258,796,858.143,5545,0,0,690.278,0.558,0.602,3.889,0,0,0.75,,,,,,,,,,,,,,,,,,3435855000,,,,136000,135571,240.96,,,,95,18259,0.001,69.91,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,23/09/2022,985147,889,850.571,5545,0,0,690.901,0.623,0.597,3.889,0,0,0.74,,,,,,,,,,,,,,,,,,3436001000,,,,146000,133571,240.97,,,,94,18259,0.001,69.91,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
